contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness,bid_ask_spread,spread_pct
SPY251007P00650000,2025-10-03 20:13:44+00:00,650.0,0.24,0.23,0.24,-0.13000001,-35.135136,4822.0,13374,0.1508873974609375,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.029553879957933,0.009999999999999981,0.04166666666666659
SPY251007P00651000,2025-10-03 20:14:01+00:00,651.0,0.25,0.24,0.26,-0.13999999,-35.89743,626.0,699,0.1467370483398437,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.027972383982575,0.020000000000000018,0.08000000000000007
SPY251007P00652000,2025-10-03 20:14:38+00:00,652.0,0.28,0.26,0.28,-0.13999999,-33.33333,830.0,685,0.14258669921875,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0263957392218654,0.020000000000000018,0.07142857142857148
SPY251007P00653000,2025-10-03 20:14:41+00:00,653.0,0.3,0.29,0.3,-0.14999998,-33.33333,718.0,894,0.1379480737304687,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0248239233884475,0.010000000000000009,0.03333333333333337
SPY251007P00654000,2025-10-03 20:14:37+00:00,654.0,0.33,0.31,0.33,-0.16999999,-33.999996,1026.0,696,0.1341639318847656,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0232569143312786,0.020000000000000018,0.060606060606060656
SPY251007P00655000,2025-10-03 20:14:43+00:00,655.0,0.36,0.34,0.35,-0.15999997,-30.769224,4036.0,1916,0.1290370300292968,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0216946900345898,0.009999999999999953,0.027777777777777648
SPY251007P00656000,2025-10-03 20:14:32+00:00,656.0,0.39,0.37,0.39,-0.18,-31.578947,821.0,787,0.1253749572753906,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.020137228616854,0.020000000000000018,0.05128205128205133
SPY251007P00657000,2025-10-03 20:14:28+00:00,657.0,0.42,0.41,0.43,-0.22,-34.375,950.0,717,0.1212246081542968,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.018584508329766,0.020000000000000018,0.047619047619047665
SPY251007P00658000,2025-10-03 20:14:41+00:00,658.0,0.46,0.46,0.47,-0.22,-32.35294,1560.0,2849,0.1165859826660156,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0170365075572283,0.009999999999999953,0.021739130434782507
SPY251007P00659000,2025-10-03 20:14:31+00:00,659.0,0.52,0.51,0.53,-0.25,-32.467533,6110.0,732,0.1129239099121093,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0154932048143497,0.020000000000000018,0.03846153846153849
SPY251007P00660000,2025-10-03 20:14:51+00:00,660.0,0.58,0.57,0.59,-0.26,-30.952381,7761.0,2008,0.1085294226074218,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0139545787464488,0.020000000000000018,0.03448275862068969
SPY251007P00661000,2025-10-03 20:13:08+00:00,661.0,0.66,0.64,0.66,-0.27999997,-29.78723,1943.0,687,0.1041959698486327,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0124206081280729,0.020000000000000018,0.030303030303030328
SPY251007P00662000,2025-10-03 20:14:33+00:00,662.0,0.75,0.72,0.75,-0.29999995,-28.571426,5459.0,838,0.1002287243652343,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0108912718620184,0.030000000000000027,0.040000000000000036
SPY251007P00663000,2025-10-03 20:14:41+00:00,663.0,0.85,0.83,0.85,-0.31999993,-27.350422,3931.0,5180,0.0958342370605468,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0093665489783654,0.020000000000000018,0.023529411764705903
SPY251007P00664000,2025-10-03 20:14:49+00:00,664.0,0.98,0.95,0.98,-0.34000003,-25.757578,8298.0,2644,0.0919280261230468,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0078464186335183,0.030000000000000027,0.03061224489795921
SPY251007P00665000,2025-10-03 20:14:50+00:00,665.0,1.12,1.11,1.13,-0.39999998,-26.315786,10837.0,1439,0.0877776770019531,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0063308601092575,0.019999999999999796,0.017857142857142672
SPY251007P00666000,2025-10-03 20:14:28+00:00,666.0,1.34,1.29,1.32,-0.38,-22.093023,7695.0,1413,0.08399353515625,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0048198528117962,0.030000000000000027,0.022388059701492557
SPY251007P00667000,2025-10-03 20:14:43+00:00,667.0,1.56,1.53,1.56,-0.4100001,-20.812187,7679.0,1423,0.080514566040039,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.003313376270849,0.030000000000000027,0.019230769230769246
SPY251007P00668000,2025-10-03 20:14:59+00:00,668.0,1.83,1.82,1.85,-0.41999996,-18.666664,13779.0,1914,0.0770966314697265,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.001811410138707,0.030000000000000027,0.016393442622950834
SPY251007P00669000,2025-10-03 20:14:34+00:00,669.0,2.25,2.19,2.22,-0.3599999,-13.793099,13487.0,954,0.0744111114501953,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0003139341893217,0.03000000000000025,0.013333333333333443
SPY251007P00670000,2025-10-03 20:14:45+00:00,670.0,2.67,2.63,2.67,-0.31999993,-10.702338,19946.0,839,0.0720917987060546,True,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,0.9988209283173974,0.040000000000000036,0.014981273408239714
SPY251007P00671000,2025-10-03 20:14:38+00:00,671.0,3.25,3.16,3.21,-0.21000004,-6.069365,13374.0,271,0.070321796875,True,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,0.9973323725374906,0.04999999999999982,0.01538461538461533
SPY251008C00645000,2025-10-02 19:28:15+00:00,645.0,25.42,24.31,24.46,0.0,0.0,11.0,14,0.1674887939453125,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.037534917787064,0.15000000000000213,0.00590086546026759
SPY251008C00650000,2025-10-03 20:00:05+00:00,650.0,19.66,19.41,19.56,0.61999893,3.2562969,32.0,51,0.1489342919921875,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.029553879957933,0.14999999999999858,0.007629704984740518
SPY251008C00655000,2025-10-03 17:44:47+00:00,655.0,15.76,14.59,14.73,0.57000065,3.752473,24.0,105,0.1302577209472656,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0216946900345898,0.14000000000000057,0.008883248730964504
SPY251008C00656000,2025-10-03 18:47:00+00:00,656.0,14.61,13.64,13.78,0.13999939,0.96751475,11.0,102,0.1265956481933593,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.020137228616854,0.1399999999999988,0.009582477754962272
SPY251008C00657000,2025-10-03 16:24:27+00:00,657.0,13.36,12.7,12.84,-0.1800003,-1.3293966,35.0,237,0.1231777136230468,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.018584508329766,0.14000000000000057,0.010479041916167707
SPY251008C00658000,2025-10-03 14:44:08+00:00,658.0,12.65,11.78,11.9,0.3399992,2.7619755,18.0,161,0.1192715026855468,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0170365075572283,0.120000000000001,0.009486166007905217
SPY251008C00659000,2025-10-03 16:07:37+00:00,659.0,11.18,10.85,10.98,-0.79999924,-6.67779,29.0,328,0.1158535681152343,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0154932048143497,0.13000000000000078,0.011627906976744257
SPY251008C00660000,2025-10-03 20:06:04+00:00,660.0,9.88,9.95,10.06,-0.89000034,-8.263698,69.0,290,0.1119473571777343,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0139545787464488,0.11000000000000121,0.011133603238866517
SPY251008C00661000,2025-10-03 20:11:46+00:00,661.0,8.98,9.05,9.16,-0.87000084,-8.832496,26.0,141,0.108407353515625,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0124206081280729,0.10999999999999943,0.012249443207126886
SPY251008C00662000,2025-10-03 20:08:31+00:00,662.0,8.26,8.17,8.27,-0.92999935,-10.119689,32.0,229,0.1046232116699218,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0108912718620184,0.09999999999999964,0.012106537530266302
SPY251008C00663000,2025-10-03 20:14:57+00:00,663.0,7.32,7.31,7.4,-0.88999987,-10.840437,98.0,413,0.1009001043701171,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0093665489783654,0.09000000000000075,0.012295081967213217
SPY251008C00664000,2025-10-03 20:08:31+00:00,664.0,6.53,6.48,6.56,-0.88999987,-11.994607,154.0,891,0.0975432043457031,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0078464186335183,0.07999999999999918,0.012251148545175984
SPY251008C00665000,2025-10-03 20:13:24+00:00,665.0,5.62,5.68,5.75,-1.0300002,-15.488725,541.0,1718,0.0942473388671875,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0063308601092575,0.07000000000000028,0.012455516014234926
SPY251008C00666000,2025-10-03 19:55:19+00:00,666.0,5.12,4.91,4.97,-0.80999994,-13.659358,209.0,772,0.0908904388427734,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0048198528117962,0.05999999999999961,0.011718749999999924
SPY251008C00667000,2025-10-03 20:08:51+00:00,667.0,4.21,4.18,4.23,-0.9899998,-19.038458,547.0,337,0.0876556079101562,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.003313376270849,0.05000000000000071,0.011876484560570241
SPY251008C00668000,2025-10-03 20:14:20+00:00,668.0,3.47,3.51,3.55,-1.0800002,-23.736265,1486.0,545,0.0849090533447265,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.001811410138707,0.040000000000000036,0.011527377521613843
SPY251008C00669000,2025-10-03 20:14:47+00:00,669.0,2.91,2.89,2.92,-0.91999984,-24.020884,2194.0,1279,0.0822235333251953,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0003139341893217,0.029999999999999805,0.010309278350515396
SPY251008C00670000,2025-10-03 20:14:47+00:00,670.0,2.33,2.32,2.35,-0.8700001,-27.187504,4597.0,1144,0.0795990478515625,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9988209283173974,0.03000000000000025,0.012875536480686801
SPY251008C00671000,2025-10-03 20:11:29+00:00,671.0,1.77,1.82,1.85,-0.8900001,-33.45865,6406.0,1005,0.0772797351074218,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9973323725374906,0.030000000000000027,0.016949152542372895
SPY251008C00672000,2025-10-03 20:14:31+00:00,672.0,1.37,1.39,1.41,-0.7900001,-36.574078,5354.0,877,0.0748383532714843,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9958482469831196,0.020000000000000018,0.014598540145985413
SPY251008C00673000,2025-10-03 20:12:56+00:00,673.0,1.01,1.02,1.05,-0.71000004,-41.279068,2447.0,697,0.0728852478027343,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9943685319058784,0.030000000000000027,0.02970297029702973
SPY251008C00674000,2025-10-03 20:14:21+00:00,674.0,0.72,0.73,0.75,-0.61,-45.86466,2772.0,1316,0.070749038696289,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.992893207674564,0.020000000000000018,0.027777777777777804
SPY251008C00675000,2025-10-03 20:14:45+00:00,675.0,0.51,0.5,0.52,-0.47000003,-47.959187,4284.0,1122,0.0689790368652343,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9914222547743056,0.020000000000000018,0.03921568627450984
SPY251008C00676000,2025-10-03 20:14:19+00:00,676.0,0.32,0.34,0.35,-0.42000002,-56.756756,1614.0,362,0.0675142077636719,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9899556538057044,0.009999999999999953,0.031249999999999854
SPY251008C00677000,2025-10-03 20:14:38+00:00,677.0,0.22,0.22,0.23,-0.30999997,-58.490566,1480.0,1336,0.0664155859375,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9884933854839828,0.010000000000000009,0.0454545454545455
SPY251008P00607000,2025-10-02 19:34:47+00:00,607.0,0.1,0.05,0.06,0.0,0.0,10.0,216,0.3105537695312499,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.1024876803503398,0.009999999999999995,0.09999999999999995
SPY251008P00608000,2025-10-02 19:44:16+00:00,608.0,0.11,0.05,0.06,0.0,0.0,10.0,305,0.30664755859375,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.1006743782445003,0.009999999999999995,0.09090909090909087
SPY251008P00616000,2025-09-29 18:06:41+00:00,616.0,0.16,0.07,0.08,0.0,0.0,1805.0,1872,0.2793040820312499,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0863799057997667,0.009999999999999995,0.062499999999999965
SPY251008P00617000,2025-10-01 19:08:31+00:00,617.0,0.13,0.07,0.08,0.0,0.0,70.0,60,0.274421318359375,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0846191604094917,0.009999999999999995,0.07692307692307689
SPY251008P00624000,2025-10-01 14:54:48+00:00,624.0,0.22,0.09,0.1,0.0,0.0,97.0,448,0.24805439453125,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0724519582895131,0.010000000000000009,0.0454545454545455
SPY251008P00625000,2025-10-03 20:00:07+00:00,625.0,0.1,0.1,0.11,-0.059999995,-37.499996,190.0,363,0.2461012890625,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.07073603515625,0.009999999999999995,0.09999999999999995
SPY251008P00627000,2025-10-03 16:59:41+00:00,627.0,0.1,0.11,0.12,-0.050000004,-33.333336,75.0,130,0.2392654199218749,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0673206092067882,0.009999999999999995,0.09999999999999995
SPY251008P00628000,2025-10-01 15:19:45+00:00,628.0,0.25,0.11,0.12,0.0,0.0,16.0,255,0.23438265625,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0656210540965865,0.009999999999999995,0.03999999999999998
SPY251008P00630000,2025-10-03 20:11:33+00:00,630.0,0.13,0.12,0.13,-0.07000001,-35.000004,179.0,341,0.2265702343749999,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0622381301153274,0.010000000000000009,0.07692307692307698
SPY251008P00632000,2025-10-03 19:54:38+00:00,632.0,0.11,0.13,0.14,-0.14,-56.0,48.0,182,0.2187578124999999,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.058876617045342,0.010000000000000009,0.090909090909091
SPY251008P00633000,2025-10-03 20:10:11+00:00,633.0,0.14,0.14,0.15,-0.13000001,-48.14815,54.0,323,0.2163164306640624,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0572038261811316,0.009999999999999981,0.07142857142857129
SPY251008P00635000,2025-10-03 20:08:27+00:00,635.0,0.15,0.15,0.16,-0.08,-34.782608,58.0,443,0.2080157324218749,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.05387405035064,0.010000000000000009,0.06666666666666674
SPY251008P00636000,2025-10-03 19:32:22+00:00,636.0,0.13,0.16,0.17,-0.14000002,-51.851856,416.0,431,0.2045977978515624,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.052217015680277,0.010000000000000009,0.07692307692307698
SPY251008P00637000,2025-10-03 19:36:37+00:00,637.0,0.13,0.16,0.17,-0.20000002,-60.606064,14.0,1017,0.1992267578125,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0505651836305436,0.010000000000000009,0.07692307692307698
SPY251008P00639000,2025-10-03 20:05:46+00:00,639.0,0.19,0.18,0.19,-0.099999994,-34.482758,72.0,547,0.1921467504882812,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0472770296911678,0.010000000000000009,0.05263157894736847
SPY251008P00640000,2025-10-03 20:08:29+00:00,640.0,0.19,0.19,0.2,-0.099999994,-34.482758,420.0,16846,0.188484677734375,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0456406593322751,0.010000000000000009,0.05263157894736847
SPY251008P00641000,2025-10-03 20:13:05+00:00,641.0,0.21,0.2,0.21,-0.08,-27.586208,57.0,155,0.1845784667968749,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.04400939465313,0.009999999999999981,0.04761904761904753
SPY251008P00642000,2025-10-03 20:01:12+00:00,642.0,0.2,0.21,0.22,-0.14,-41.17647,144.0,12703,0.1804281176757812,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0423832117954148,0.010000000000000009,0.050000000000000044
SPY251008P00643000,2025-10-03 20:04:28+00:00,643.0,0.24,0.22,0.23,-0.12000002,-33.333336,84.0,231,0.1762777685546875,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.040762087049232,0.010000000000000009,0.041666666666666706
SPY251008P00644000,2025-10-03 20:04:25+00:00,644.0,0.26,0.24,0.25,-0.08000001,-23.529415,14.0,1517,0.1733481103515625,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0391459968519507,0.010000000000000009,0.03846153846153849
SPY251008P00645000,2025-10-03 20:11:12+00:00,645.0,0.26,0.25,0.26,-0.100000024,-27.777782,423.0,659,0.168953623046875,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.037534917787064,0.010000000000000009,0.03846153846153849
SPY251008P00646000,2025-10-03 20:13:28+00:00,646.0,0.28,0.27,0.28,-0.13,-31.707317,296.0,696,0.1656577575683594,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0359288265830593,0.010000000000000009,0.03571428571428574
SPY251008P00647000,2025-10-03 20:11:29+00:00,647.0,0.3,0.29,0.3,-0.13,-30.232557,126.0,507,0.16211775390625,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0343277001122972,0.010000000000000009,0.03333333333333337
SPY251008P00648000,2025-10-03 20:14:24+00:00,648.0,0.32,0.3,0.32,-0.14000002,-30.434786,225.0,444,0.15821154296875,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0327315153899017,0.020000000000000018,0.06250000000000006
SPY251008P00649000,2025-10-03 20:08:59+00:00,649.0,0.33,0.33,0.34,-0.14999998,-31.249996,79.0,337,0.15430533203125,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0311402495726598,0.010000000000000009,0.030303030303030328
SPY251008P00650000,2025-10-03 20:14:46+00:00,650.0,0.37,0.35,0.36,-0.14999998,-28.846151,4960.0,8346,0.1500329138183594,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.029553879957933,0.010000000000000009,0.027027027027027053
SPY251008P00651000,2025-10-03 20:09:00+00:00,651.0,0.38,0.38,0.39,-0.14999998,-28.301886,414.0,462,0.14649291015625,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.027972383982575,0.010000000000000009,0.026315789473684233
SPY251008P00652000,2025-10-03 20:12:57+00:00,652.0,0.43,0.41,0.42,-0.13999999,-24.561401,426.0,982,0.1427087683105468,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0263957392218654,0.010000000000000009,0.023255813953488393
SPY251008P00653000,2025-10-03 20:03:19+00:00,653.0,0.47,0.44,0.45,-0.16999999,-26.562498,165.0,578,0.1385584191894531,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0248239233884475,0.010000000000000009,0.02127659574468087
SPY251008P00654000,2025-10-03 20:14:59+00:00,654.0,0.49,0.48,0.49,-0.17000002,-25.757578,395.0,450,0.1350184155273437,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0232569143312786,0.010000000000000009,0.02040816326530614
SPY251008P00655000,2025-10-03 20:14:36+00:00,655.0,0.54,0.52,0.54,-0.20999998,-27.999998,1450.0,920,0.1316004809570312,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0216946900345898,0.020000000000000018,0.03703703703703707
SPY251008P00656000,2025-10-03 20:14:50+00:00,656.0,0.58,0.57,0.59,-0.25,-30.120483,1869.0,525,0.127938408203125,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.020137228616854,0.020000000000000018,0.03448275862068969
SPY251008P00657000,2025-10-03 20:11:12+00:00,657.0,0.64,0.63,0.65,-0.25,-28.089888,479.0,734,0.1243984045410156,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.018584508329766,0.020000000000000018,0.03125000000000003
SPY251008P00658000,2025-10-03 20:14:16+00:00,658.0,0.71,0.69,0.71,-0.26000005,-26.804129,587.0,343,0.1203701245117187,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0170365075572283,0.020000000000000018,0.028169014084507067
