contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness,bid_ask_spread,spread_pct,computed_iv,iv_diff,moneyness_bin,tte_bin
SPY251010P00665000,2025-10-03 20:14:57+00:00,665.0,2.44,2.43,2.44,-0.3399999,-12.230213,17347.0,5248,0.1070035589599609,False,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,1.0063308601092575,0.0099999999999997,0.0040983606557376,0.1283098414960758,0.0213062825361149,"(0.95, 1.05]","(0, 30]"
SPY251010P00666000,2025-10-03 20:14:59+00:00,666.0,2.68,2.68,2.71,-0.3699999,-12.131144,4543.0,2408,0.1044401080322265,False,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,1.0048198528117962,0.0299999999999998,0.0111940298507461,0.1247247198675535,0.020284611835326996,"(0.95, 1.05]","(0, 30]"
SPY251010P00667000,2025-10-03 20:14:15+00:00,667.0,3.02,2.97,3.0,-0.32999992,-9.850744,5912.0,4187,0.1016020016479492,False,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,1.003313376270849,0.0299999999999998,0.009933774834437,0.12330880374388684,0.02170680209593763,"(0.95, 1.05]","(0, 30]"
SPY251010P00668000,2025-10-03 20:14:52+00:00,668.0,3.33,3.3,3.33,-0.31000018,-8.516488,4838.0,3216,0.0988859643554687,False,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,1.001811410138707,0.0300000000000002,0.009009009009009,0.11998423323526833,0.021098268879799625,"(0.95, 1.05]","(0, 30]"
SPY251010P00669000,2025-10-03 20:14:33+00:00,669.0,3.73,3.66,3.7,-0.26999998,-6.7499995,8962.0,2176,0.0962614788818359,False,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,1.0003139341893217,0.04,0.0107238605898123,0.11827745120479367,0.02201597232295778,"(0.95, 1.05]","(0, 30]"
SPY251010P00670000,2025-10-03 20:14:54+00:00,670.0,4.1,4.08,4.1,-0.28999996,-6.6059217,21676.0,3563,0.0933623379516601,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9988209283173974,0.0199999999999995,0.0048780487804877,0.1145717744494887,0.021209436497828596,"(0.95, 1.05]","(0, 30]"
SPY251010P00671000,2025-10-03 20:14:49+00:00,671.0,4.59,4.55,4.59,-0.14999962,-3.164549,7601.0,1179,0.0916228533935546,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9973323725374906,0.04,0.008714596949891,0.11318851404964198,0.02156566065608738,"(0.95, 1.05]","(0, 30]"
SPY251010P00672000,2025-10-03 20:14:32+00:00,672.0,5.14,5.07,5.12,-0.12000036,-2.2813756,9469.0,325,0.0897307824707031,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9958482469831196,0.0499999999999998,0.0097276264591439,0.11235349579167375,0.022622713320970655,"(0.95, 1.05]","(0, 30]"
SPY251010P00673000,2025-10-03 20:14:12+00:00,673.0,5.76,5.64,5.71,0.03000021,0.52356386,2993.0,253,0.0881438842773437,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9943685319058784,0.0700000000000002,0.0121527777777778,0.11240872551392274,0.024264841236579043,"(0.95, 1.05]","(0, 30]"
SPY251010P00674000,2025-10-03 19:54:48+00:00,674.0,6.03,6.27,6.34,-0.3499999,-5.4858923,1241.0,191,0.086373882446289,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.992893207674564,0.0700000000000002,0.0116086235489221,0.09979094940329793,0.013417066957008922,"(0.95, 1.05]","(0, 30]"
SPY251010P00675000,2025-10-03 20:14:41+00:00,675.0,7.03,6.95,7.04,0.05000019,0.7163351,2671.0,2190,0.0853362951660156,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9914222547743056,0.0899999999999998,0.0128022759601706,0.1096718400839937,0.024335544917978097,"(0.95, 1.05]","(0, 30]"
SPY251010P00676000,2025-10-03 20:12:06+00:00,676.0,7.81,7.68,7.78,-0.09000015,-1.1392424,715.0,290,0.0842376733398437,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9899556538057044,0.1000000000000005,0.0128040973111396,0.11135513192020648,0.027117458580362783,"(0.95, 1.05]","(0, 30]"
SPY251010P00677000,2025-10-03 19:59:10+00:00,677.0,8.56,8.46,8.58,0.20000076,2.3923538,397.0,60,0.0838714660644531,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9884933854839828,0.1199999999999992,0.0140186915887849,0.11082425340562849,0.026952787341175385,"(0.95, 1.05]","(0, 30]"
SPY251010P00678000,2025-10-03 20:04:37+00:00,678.0,9.42,9.29,9.43,0.10999966,1.1815215,190.0,47,0.0842987078857422,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.987035430638136,0.1400000000000005,0.0148619957537155,0.11354560979108154,0.029246901905339337,"(0.95, 1.05]","(0, 30]"
SPY251010P00679000,2025-10-03 19:49:24+00:00,679.0,9.62,10.16,10.29,-0.5500002,-5.408065,240.0,47,0.08399353515625,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9855817702100976,0.129999999999999,0.0135135135135134,0.079620902605565,0.004372632550684999,"(0.95, 1.05]","(0, 30]"
SPY251010P00680000,2025-10-03 20:10:41+00:00,680.0,11.23,11.06,11.22,0.28999996,2.6508224,1071.0,116,0.0861907788085937,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9841323852539062,0.1600000000000001,0.0142475512021371,0.12082742414205916,0.03463664533346546,"(0.95, 1.05]","(0, 30]"
SPY251010P00681000,2025-10-03 19:59:49+00:00,681.0,11.8,12.02,12.17,-0.03999996,-0.33783752,86.0,5,0.088876298828125,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9826872569348843,0.1500000000000003,0.0127118644067796,0.1047833790659568,0.0159070802378318,"(0.95, 1.05]","(0, 30]"
SPY251010P00682000,2025-10-03 19:33:11+00:00,682.0,12.42,13.02,13.17,-13.620001,-52.30415,56.0,0,0.0943694079589843,True,REGULAR,USD,put,2025-10-10,669.2100219726562,2025-10-10,6,0.0164383561643835,0.9812463665288216,0.1500000000000003,0.0120772946859903,0.07613192529878338,0.01823748266020092,"(0.95, 1.05]","(0, 30]"
SPY251017C00585000,2025-10-03 15:53:37+00:00,585.0,88.38,84.93,85.28,2.4899979,2.8990545,15.0,723,0.403326279296875,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.143948755508814,0.3499999999999943,0.0039601719846118,0.571527248211911,0.16820096891503605,"(1.05, 1.2]","(0, 30]"
SPY251017C00600000,2025-10-03 19:46:48+00:00,600.0,70.44,69.98,70.72,-0.41999817,-0.59271544,61.0,12443,0.368170380859375,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.1153500366210938,0.7399999999999949,0.0105053946621237,0.30430574217972783,0.06386463867964715,"(1.05, 1.2]","(0, 30]"
SPY251017C00605000,2025-10-03 19:47:06+00:00,605.0,66.25,65.13,65.42,0.30000305,0.45489472,15.0,2050,0.328986202392578,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.106132267723399,0.2900000000000062,0.0043773584905661,0.35534563629322785,0.026359433900649876,"(1.05, 1.2]","(0, 30]"
SPY251017C00620000,2025-10-03 17:48:49+00:00,620.0,51.15,50.47,50.62,0.060001373,0.117442496,13.0,7895,0.2750926983642577,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0793710031817036,0.1499999999999985,0.002932551319648,0.2797705925885955,0.004677894224337786,"(1.05, 1.2]","(0, 30]"
SPY251017C00625000,2025-10-03 16:27:04+00:00,625.0,46.33,45.57,45.72,0.12000275,0.25969,50.0,5961,0.2575757836914062,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.07073603515625,0.1499999999999985,0.0032376429958989,0.2667544531240535,0.00917866943264728,"(1.05, 1.2]","(0, 30]"
SPY251017C00630000,2025-10-03 17:33:55+00:00,630.0,41.82,40.7,40.86,0.3899994,0.9413454,49.0,12532,0.2407912835693359,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0622381301153274,0.1599999999999966,0.0038259206121472,0.265986224015699,0.025194940446363084,"(1.05, 1.2]","(0, 30]"
SPY251017C00631000,2025-10-03 18:59:30+00:00,631.0,40.64,39.76,39.89,-0.02999878,-0.07376145,10.0,87,0.2374343835449218,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.060554709940818,0.1300000000000025,0.0031988188976378,0.25298767300906394,0.01555328946414214,"(1.05, 1.2]","(0, 30]"
SPY251017C00635000,2025-10-03 18:47:30+00:00,635.0,36.76,35.89,36.04,0.20999908,0.5745529,41.0,11933,0.2243729907226562,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.05387405035064,0.1499999999999985,0.0040805223068552,0.23819287935399253,0.013819888631336319,"(1.05, 1.2]","(0, 30]"
SPY251017C00638000,2025-10-02 14:53:13+00:00,638.0,32.43,33.03,33.17,0.0,0.0,20.0,913,0.2145464288330077,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0489185297377055,0.1400000000000005,0.0043169904409497,0.15030578574922085,0.06424064308378685,"(0.95, 1.05]","(0, 30]"
SPY251017C00640000,2025-10-03 17:46:27+00:00,640.0,31.75,31.13,31.27,-0.059999466,-0.18861826,51.0,19907,0.2081378015136718,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0456406593322751,0.1400000000000005,0.0044094488188976,0.21230259269495463,0.004164791181282823,"(0.95, 1.05]","(0, 30]"
SPY251017C00642000,2025-10-03 18:52:40+00:00,642.0,29.72,29.26,29.38,2.5599995,9.425624,11.0,1019,0.2016681396484375,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0423832117954148,0.1199999999999974,0.0040376850605651,0.20084022747017655,0.0008279121782609478,"(0.95, 1.05]","(0, 30]"
SPY251017C00643000,2025-10-02 19:53:18+00:00,643.0,30.73,28.31,28.44,1.7399998,6.0020685,11.0,949,0.1984333087158203,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.040762087049232,0.1300000000000025,0.0042303937520339,0.2607249611464553,0.06229165243063503,"(0.95, 1.05]","(0, 30]"
SPY251017C00645000,2025-10-03 19:29:35+00:00,645.0,27.16,26.46,26.58,0.030000687,0.11058123,50.0,14217,0.192390888671875,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.037534917787064,0.1199999999999974,0.0044182621502208,0.20073449300122695,0.008343604329351939,"(0.95, 1.05]","(0, 30]"
SPY251017C00646000,2025-10-03 18:52:48+00:00,646.0,26.05,25.52,25.65,1.4200001,5.765327,25.0,1408,0.1891560577392578,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0359288265830593,0.129999999999999,0.0049904030710172,0.19157191340345403,0.0024158556641962203,"(0.95, 1.05]","(0, 30]"
SPY251017C00648000,2025-10-03 17:40:19+00:00,648.0,25.21,23.69,23.81,0.65999985,2.6883905,35.0,1328,0.1829305340576171,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0327315153899017,0.1199999999999974,0.0047600158667194,0.21580548895222162,0.03287495489460451,"(0.95, 1.05]","(0, 30]"
SPY251017C00649000,2025-10-03 19:27:44+00:00,649.0,23.59,22.77,22.89,-0.049999237,-0.2115027,21.0,2096,0.1796651858520507,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0311402495726598,0.120000000000001,0.0050869012293345,0.19187589779207953,0.012210711940028818,"(0.95, 1.05]","(0, 30]"
SPY251017C00650000,2025-10-03 20:09:50+00:00,650.0,21.85,21.88,21.99,-0.80999947,-3.5745785,347.0,24819,0.176766044921875,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.029553879957933,0.1099999999999994,0.0050343249427917,0.1631104109581028,0.013655633963772201,"(0.95, 1.05]","(0, 30]"
SPY251017C00651000,2025-10-03 19:20:43+00:00,651.0,21.63,20.96,21.08,-0.19000053,-0.87076324,39.0,1126,0.1735006967163085,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.027972383982575,0.1199999999999974,0.0055478502080442,0.1813703576487102,0.007869660932401712,"(0.95, 1.05]","(0, 30]"
SPY251017C00652000,2025-10-03 19:06:46+00:00,652.0,20.94,20.08,20.19,0.060001373,0.2873629,105.0,1555,0.1705710385131836,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0263957392218654,0.1100000000000029,0.0052531041069724,0.18411621163862937,0.013545173125445786,"(0.95, 1.05]","(0, 30]"
SPY251017C00653000,2025-10-03 20:13:08+00:00,653.0,19.12,19.18,19.3,-0.80999947,-4.064222,14.0,1498,0.1674887939453125,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0248239233884475,0.120000000000001,0.0062761506276151,0.1547905767596423,0.012698217185670185,"(0.95, 1.05]","(0, 30]"
SPY251017C00654000,2025-10-03 19:19:09+00:00,654.0,19.04,18.32,18.42,0.52000046,2.807778,29.0,773,0.164498101196289,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0232569143312786,0.1000000000000014,0.0052521008403362,0.17451876682117148,0.010020665624882491,"(0.95, 1.05]","(0, 30]"
SPY251017C00655000,2025-10-03 19:59:24+00:00,655.0,17.62,17.45,17.55,-0.5099983,-2.813008,309.0,19793,0.1615379257202148,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0216946900345898,0.1000000000000014,0.0056753688989785,0.15712646506801747,0.00441146065219733,"(0.95, 1.05]","(0, 30]"
SPY251017C00656000,2025-10-03 20:09:11+00:00,656.0,16.58,16.59,16.68,0.289999,1.7802271,204.0,1183,0.1583946466064453,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.020137228616854,0.0899999999999998,0.0054282267792521,0.14992681575245015,0.008467830853995162,"(0.95, 1.05]","(0, 30]"
SPY251017C00657000,2025-10-03 19:50:02+00:00,657.0,16.3,15.73,15.83,-0.32999992,-1.9843652,159.0,1640,0.1555260229492187,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.018584508329766,0.0999999999999996,0.0061349693251533,0.16203760167892914,0.006511578729710449,"(0.95, 1.05]","(0, 30]"
SPY251017C00658000,2025-10-03 20:03:43+00:00,658.0,14.93,14.89,14.98,-0.6399994,-4.110465,33.0,3658,0.1524132611083984,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0170365075572283,0.0899999999999998,0.0060281312793034,0.1463407066247032,0.006072554483695203,"(0.95, 1.05]","(0, 30]"
SPY251017C00659000,2025-10-03 19:37:54+00:00,659.0,14.87,14.06,14.15,0.13000011,0.88195467,60.0,1911,0.1495446374511718,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0154932048143497,0.0899999999999998,0.0060524546065904,0.16223269269941795,0.01268805524824615,"(0.95, 1.05]","(0, 30]"
SPY251017C00660000,2025-10-03 20:11:17+00:00,660.0,13.2,13.24,13.33,-0.8800001,-6.250001,1128.0,25718,0.146645496520996,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0139545787464488,0.0899999999999998,0.0068181818181818,0.13966116633421372,0.006984330186782295,"(0.95, 1.05]","(0, 30]"
SPY251017C00661000,2025-10-03 18:47:52+00:00,661.0,13.22,12.44,12.52,-0.029999733,-0.22641309,61.0,1877,0.1436853210449218,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0124206081280729,0.08,0.0060514372163388,0.15600310248127255,0.012317781436350761,"(0.95, 1.05]","(0, 30]"
SPY251017C00662000,2025-10-03 20:14:00+00:00,662.0,11.57,11.65,11.72,-0.6000004,-4.930159,83.0,4229,0.1406946282958984,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0108912718620184,0.0700000000000002,0.0060501296456352,0.13423555858003502,0.00645906971586338,"(0.95, 1.05]","(0, 30]"
SPY251017C00663000,2025-10-03 19:22:46+00:00,663.0,11.55,10.88,10.94,-0.09999943,-0.8583642,87.0,3777,0.1378260046386719,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0093665489783654,0.0599999999999987,0.005194805194805,0.14829791313982194,0.01047190850115004,"(0.95, 1.05]","(0, 30]"
SPY251017C00664000,2025-10-03 20:06:57+00:00,664.0,10.11,10.12,10.18,-0.8000002,-7.3327236,152.0,9533,0.1350184155273437,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0078464186335183,0.0600000000000005,0.0059347181008902,0.1311897424471215,0.0038286730802221947,"(0.95, 1.05]","(0, 30]"
SPY251017C00665000,2025-10-03 20:14:27+00:00,665.0,9.34,9.39,9.44,-0.8199997,-8.070864,2295.0,18163,0.132271860961914,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0063308601092575,0.0499999999999989,0.0053533190578157,0.1282269804491327,0.004044880512781318,"(0.95, 1.05]","(0, 30]"
SPY251017C00666000,2025-10-03 19:58:17+00:00,666.0,8.83,8.67,8.72,-0.6999998,-7.3452244,545.0,4732,0.1295863409423828,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0048198528117962,0.0500000000000007,0.0056625141562854,0.13024374758575197,0.0006574066433691628,"(0.95, 1.05]","(0, 30]"
SPY251017C00667000,2025-10-03 19:58:31+00:00,667.0,8.07,7.98,8.02,-0.5799999,-6.7052016,385.0,3074,0.1269008209228515,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.003313376270849,0.0399999999999991,0.0049566294919453,0.12664669282393223,0.00025412809891925403,"(0.95, 1.05]","(0, 30]"
SPY251017C00668000,2025-10-03 20:14:00+00:00,668.0,7.25,7.31,7.35,-0.8199997,-10.161087,2509.0,5271,0.1243984045410156,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.001811410138707,0.04,0.0055172413793103,0.12144143337947391,0.0029569711615416855,"(0.95, 1.05]","(0, 30]"
SPY251017C00669000,2025-10-03 20:13:10+00:00,669.0,6.63,6.66,6.71,-0.77,-10.405405,1661.0,4533,0.1220180572509765,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,1.0003139341893217,0.0499999999999998,0.0075414781297133,0.11980511981861253,0.002212937432363976,"(0.95, 1.05]","(0, 30]"
SPY251017C00670000,2025-10-03 20:14:54+00:00,670.0,6.08,6.06,6.09,-0.7000003,-10.324488,27837.0,31058,0.119576675415039,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9988209283173974,0.0300000000000002,0.0049342105263158,0.11905570035914337,0.0005209750558956283,"(0.95, 1.05]","(0, 30]"
SPY251017C00671000,2025-10-03 20:02:46+00:00,671.0,5.56,5.47,5.51,-0.6199999,-10.032361,2989.0,4383,0.1174404663085937,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9973323725374906,0.04,0.0071942446043165,0.11837892650705212,0.0009384601984584184,"(0.95, 1.05]","(0, 30]"
SPY251017C00672000,2025-10-03 20:13:51+00:00,672.0,4.88,4.92,4.96,-0.75999975,-13.475174,7962.0,10225,0.1153347744750976,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9958482469831196,0.04,0.0081967213114754,0.11397222620255368,0.001362548272543923,"(0.95, 1.05]","(0, 30]"
SPY251017C00673000,2025-10-03 20:10:47+00:00,673.0,4.36,4.4,4.44,-0.7199998,-14.173224,2521.0,2719,0.1132901171875,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9943685319058784,0.04,0.0091743119266055,0.11217283897617474,0.0011172782113252622,"(0.95, 1.05]","(0, 30]"
SPY251017C00674000,2025-10-03 20:08:56+00:00,674.0,3.93,3.94,3.95,-0.6299999,-13.815787,928.0,6218,0.1112759771728515,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.992893207674564,0.0100000000000002,0.0025445292620865,0.11161081906176801,0.00033484188891651223,"(0.95, 1.05]","(0, 30]"
SPY251017C00675000,2025-10-03 20:14:47+00:00,675.0,3.49,3.47,3.5,-0.60000014,-14.6699295,8289.0,17065,0.1095059753417968,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9914222547743056,0.0299999999999998,0.0085959885386818,0.11025193587441752,0.0007459605326207153,"(0.95, 1.05]","(0, 30]"
SPY251017C00676000,2025-10-03 20:09:10+00:00,676.0,3.05,3.06,3.09,-0.59000015,-16.208796,1969.0,2994,0.1079190771484375,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9899556538057044,0.0299999999999998,0.0098360655737704,0.10824911116487318,0.0003300340164356791,"(0.95, 1.05]","(0, 30]"
SPY251017C00677000,2025-10-03 20:10:51+00:00,677.0,2.65,2.68,2.71,-0.6099999,-18.711653,1542.0,4794,0.1063626962280273,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9884933854839828,0.0299999999999998,0.011320754716981,0.10642370614216747,6.10099141401671e-05,"(0.95, 1.05]","(0, 30]"
SPY251017C00678000,2025-10-03 20:06:00+00:00,678.0,2.3,2.33,2.36,-0.54999995,-19.298244,1721.0,3999,0.1048063153076171,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.987035430638136,0.0299999999999998,0.0130434782608694,0.1050223712543036,0.00021605594668649974,"(0.95, 1.05]","(0, 30]"
SPY251017C00679000,2025-10-03 20:04:48+00:00,679.0,1.99,2.01,2.03,-0.49,-19.758064,1320.0,1471,0.1030668307495117,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9855817702100976,0.02,0.0100502512562814,0.1038626823629532,0.0007958516134414922,"(0.95, 1.05]","(0, 30]"
SPY251017C00680000,2025-10-03 20:13:38+00:00,680.0,1.71,1.73,1.75,-0.45000005,-20.833334,12382.0,33216,0.1018156225585937,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9841323852539062,0.02,0.0116959064327485,0.1027380916132768,0.0009224690546831005,"(0.95, 1.05]","(0, 30]"
SPY251017C00681000,2025-10-03 20:10:26+00:00,681.0,1.47,1.47,1.49,-0.39,-20.967741,1130.0,1557,0.1004118280029296,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.0356164383561643,0.9826872569348843,0.02,0.0136054421768707,0.10195646751324627,0.0015446395103166782,"(0.95, 1.05]","(0, 30]"
